时间 (time),前兆信号概率
2023-01-18 19:34:06,0.01
2023-01-18 19:35:54,0.06
2023-01-18 19:37:44,0.04
2023-01-18 19:39:35,0.05
2023-01-18 19:41:25,0.09
2023-01-18 19:43:15,0.09
2023-01-18 19:45:04,0.1
2023-01-18 19:46:54,0.08
2023-01-18 19:48:44,0.1
2023-01-18 19:50:35,0.07
2023-01-18 19:52:23,0.1
2023-01-18 19:54:13,0.09
2023-01-18 19:56:03,0.03
2023-01-18 19:57:53,0.04
2023-01-18 19:59:44,0.04
2023-01-18 20:01:32,0.08
2023-01-18 20:03:23,0.09
2023-01-18 20:05:12,0.08
2023-01-18 20:07:01,0.09
2023-01-18 20:08:51,0.1
2023-01-18 20:10:41,0.05
2023-01-18 20:12:31,0.07
2023-01-18 20:14:20,0.08
2023-01-18 20:16:11,0.04
2023-01-18 20:18:00,0.02
2023-01-18 20:19:50,0.08
2023-01-18 20:21:41,0.04
2023-01-18 20:23:31,0.05
2023-01-18 20:25:20,0.04
2023-01-18 20:27:09,0.06
2023-01-18 20:28:59,0.07
2023-01-18 20:30:49,0.1
2023-01-18 20:32:39,0.1
2023-01-18 20:34:28,0.12
2023-01-18 20:36:19,0.08
2023-01-18 20:38:08,0.06
2023-01-18 20:39:58,0.07
2023-01-18 20:41:48,0.09
2023-01-18 20:43:39,0.09
2023-01-18 20:45:27,0.09
2023-01-18 20:47:18,0.09
2023-01-18 20:49:07,0.09
2023-01-18 20:50:57,0.1
2023-01-18 20:52:47,0.1
2023-01-18 20:54:37,0.12
2023-01-18 20:56:26,0.11
2023-01-18 20:58:17,0.03
2023-01-18 21:00:06,0.06
2023-01-18 21:01:56,0.03
2023-01-18 21:03:46,0.06
2023-01-18 21:05:37,0.04
2023-01-18 21:07:26,0.06
2023-01-18 21:09:15,0.02
2023-01-18 21:11:05,0.08
2023-01-18 21:12:55,0.09
2023-01-18 21:14:45,0.1
2023-01-18 21:16:35,0.11
2023-01-18 21:18:25,0.12
2023-01-18 21:20:14,0.09
2023-01-18 21:22:05,0.03
2023-01-18 21:23:54,0.03
2023-01-18 21:25:44,0.06
2023-01-18 21:27:34,0.05
2023-01-18 21:29:23,0.04
2023-01-18 21:31:13,0.04
2023-01-18 21:33:04,0.09
2023-01-18 21:34:53,0.09
2023-01-18 21:36:43,0.09
2023-01-18 21:38:32,0.08
2023-01-18 21:40:22,0.1
2023-01-18 21:42:12,0.1
2023-01-18 21:44:03,0.03
2023-01-18 21:45:52,0.0
2023-01-18 21:47:42,0.06
2023-01-18 21:49:31,0.05
2023-01-18 21:51:21,0.1
2023-01-18 21:53:12,0.06
2023-01-18 21:55:02,0.07
2023-01-18 21:56:51,0.11
2023-01-18 21:58:40,0.09
2023-01-18 22:00:31,0.11
2023-01-18 22:02:20,0.1
2023-01-18 22:04:11,0.09
2023-01-18 22:06:01,0.06
2023-01-18 22:07:49,0.05
2023-01-18 22:09:39,0.05
2023-01-18 22:11:29,0.07
2023-01-18 22:13:19,0.1
2023-01-18 22:15:09,0.11
2023-01-18 22:16:58,0.1
2023-01-18 22:18:48,0.1
2023-01-18 22:20:38,0.03
2023-01-18 22:22:28,0.06
2023-01-18 22:24:19,0.04
2023-01-18 22:26:07,0.09
2023-01-18 22:27:58,0.12
2023-01-18 22:29:46,0.03
2023-01-18 22:31:37,0.07
2023-01-18 22:33:26,0.06
2023-01-18 22:35:16,0.07
2023-01-18 22:37:05,0.06
2023-01-18 22:38:55,0.08
2023-01-18 22:40:45,0.05
2023-01-18 22:42:35,0.08
2023-01-18 22:44:25,0.11
2023-01-18 22:46:14,0.05
2023-01-18 22:48:04,0.05
2023-01-18 22:49:55,0.04
2023-01-18 22:51:44,0.03
2023-01-18 22:53:33,0.05
2023-01-18 22:55:23,0.05
2023-01-18 22:57:13,0.06
2023-01-18 22:59:03,0.08
2023-01-18 23:00:53,0.09
2023-01-18 23:02:42,0.08
2023-01-18 23:04:32,0.11
2023-01-18 23:06:22,0.09
2023-01-18 23:08:12,0.11
2023-01-18 23:10:03,0.1
2023-01-18 23:11:51,0.09
2023-01-18 23:13:41,0.08
2023-01-18 23:15:31,0.09
2023-01-18 23:17:21,0.11
2023-01-18 23:19:11,0.1
2023-01-18 23:21:01,0.11
2023-01-18 23:22:50,0.11
2023-01-18 23:24:40,0.09
2023-01-18 23:26:30,0.09
2023-01-18 23:28:20,0.1
2023-01-18 23:30:09,0.11
2023-01-18 23:31:59,0.13
2023-01-18 23:33:49,0.09
2023-01-18 23:35:40,0.04
2023-01-18 23:37:29,0.06
2023-01-18 23:39:20,0.04
2023-01-18 23:41:08,0.06
2023-01-18 23:42:58,0.08
2023-01-18 23:44:48,0.1
2023-01-18 23:46:40,0.08
2023-01-18 23:48:28,0.11
2023-01-18 23:50:17,0.17
2023-01-18 23:52:07,0.08
2023-01-18 23:53:57,0.06
2023-01-18 23:55:47,0.06
2023-01-18 23:57:36,0.04
2023-01-18 23:59:27,0.05
2023-01-19 00:01:16,0.05
2023-01-19 00:03:05,0.09
2023-01-19 00:04:55,0.05
2023-01-19 00:06:45,0.07
2023-01-19 00:08:35,0.06
2023-01-19 00:10:24,0.07
2023-01-19 00:12:14,0.08
2023-01-19 00:14:04,0.08
2023-01-19 00:15:54,0.1
2023-01-19 00:17:44,0.08
2023-01-19 00:19:33,0.02
2023-01-19 00:21:23,0.06
2023-01-19 00:23:13,0.04
2023-01-19 00:25:03,0.05
2023-01-19 00:26:53,0.08
2023-01-19 00:28:43,0.09
2023-01-19 00:30:33,0.09
2023-01-19 00:32:22,0.05
2023-01-19 00:34:12,0.09
2023-01-19 00:36:02,0.06
2023-01-19 00:37:52,0.08
2023-01-19 00:39:41,0.08
2023-01-19 00:41:31,0.1
2023-01-19 00:43:21,0.08
2023-01-19 00:45:11,0.07
2023-01-19 00:47:00,0.08
2023-01-19 00:48:50,0.09
2023-01-19 00:50:40,0.08
2023-01-19 00:52:30,0.11
2023-01-19 00:54:21,0.09
2023-01-19 00:56:11,0.11
2023-01-19 00:57:59,0.11
2023-01-19 00:59:49,0.11
2023-01-19 01:01:39,0.03
